time,value
0,1200
1,1200
2,1200
3,1725
4,1950
5,1350
6,2850
7,1425
8,1350
9,1950
10,3075
11,4800
12,5925
13,2250
14,5850
15,2325
16,2925
17,3300
18,2025
19,1800
20,1950
21,2325
22,975
23,975
24,1050
25,1275
26,900
27,675
28,2175
29,1125
30,1575
31,2100
32,1125
33,1050
34,1350
35,1575
36,2175
37,2475
38,2400
39,1125
40,2475
41,4425
42,2850
43,3000
44,1575
45,2100
46,2175
47,1050
48,2775
49,1950
50,2175
51,1875
52,300
53,1425
54,600
55,825
56,1200
57,1500
58,2250
59,600
60,675
61,600
62,750
63,2775
64,2475
65,600
66,300
67,225
68,75
69,1500
70,225
71,1350
72,900
73,2250
74,2025
75,1200
76,1350
77,1575
78,1350
79,2175
80,2175
81,1050
82,825
83,1425
84,1350
85,1350
86,1275
87,900
88,975
89,825
90,1125
91,1125
92,525
93,1425
94,1650
95,1125
96,2250
97,1350
98,525
99,825
100,1425
101,1200
102,1950
103,1050
104,150
105,150
106,1200
107,2250
108,1800
109,4125
110,600
111,1575
112,750
113,525
114,1200
115,1575
116,1350
117,1875
118,1425
119,3600
120,2325
121,1500
122,1425
123,1425
124,2325
125,750
126,1125
127,1275
128,825
129,2700
130,900
131,1725
132,2175
133,1725
134,1650
135,1575
136,2325
137,750
138,1200
139,300
140,1575
141,1575
142,1725
143,2025
144,600
145,1350
146,1500
147,2775
148,1650
149,2175
150,2400
151,1950
152,4950
153,4425
154,4875
155,5400
156,3675
157,2850
158,2100
159,2625
160,1650
161,1875
162,2100
163,4500
164,1050
165,375
166,1875
167,1425
168,2100
169,3225
170,3000
171,1800
172,2250
173,2025
174,1800
175,1050
176,2100
177,1800
178,1500
179,1800
180,2400
181,1800
182,3000
183,3000
184,3075
185,2550
186,2550
187,3225
188,5775
189,2325
190,750
191,1425
192,1725
193,975
194,1500
195,1275
196,1125
197,1200
198,1350
199,1350
200,975
201,1725
202,2400
203,2250
204,1650
205,675
206,1950
207,1350
208,1800
209,1350
210,1875
211,2550
212,1875
213,1350
214,150
215,1275
216,1050
217,2025
218,4575
219,3300
220,3375
221,5325
222,3000
223,1350
224,2025
225,975
226,1650
227,1125
228,1650
229,1725
230,1125
231,975
232,1050
233,375
234,675
235,1425
236,2400
237,1500
238,1125
239,1125
240,2550
241,1350
242,2175
243,1950
244,600
245,1575
246,750
247,3675
248,3000
249,4275
250,3000
251,2325
252,1425
253,1575
254,1650
255,1200
256,2775
257,675
258,675
259,675
260,1725
261,2025
262,1575
263,3000
264,1650
265,2625
266,900
267,1575
268,2250
269,450
270,900
271,2850
272,3300
273,1800
274,2475
275,2175
276,2925
277,3000
278,2700
279,1650
280,1200
281,1500
282,975
283,900
284,2175
285,1950
286,1800
287,2850
288,2700
289,2550
290,4950
291,2850
292,1425
293,3000
294,3300
295,3450
296,1500
297,2550
298,2025
299,1200
300,975
301,825
302,900
303,150
304,450
305,1050
306,3000
307,4500
308,4125
309,2025
310,2400
311,1875
312,1800
313,1725
314,3225
315,2250
316,2325
317,1350
318,2850
319,1425
320,1650
321,3600
322,4650
323,3525
324,1875
325,750
326,750
327,2475
328,2400
329,4125
330,5325
331,5325
332,2175
333,900
334,525
335,1200
336,2175
337,2775
338,1950
339,1350
340,1950
341,1575
342,2850
343,750
344,675
345,300
346,525
347,450
348,675
349,1275
350,1275
351,525
352,225
353,525
354,675
355,975
356,1275
357,2250
358,4200
359,2025
360,2325
361,2025
362,3225
363,1650
364,2250
365,2775
366,1125
367,1875
368,3150
369,3825
370,1575
371,675
372,2100
373,2100
374,2400
375,1425
376,2175
377,2475
378,3225
379,1350
380,2025
381,1875
382,3225
383,4125
384,6150
385,4575
386,2250
387,450
388,1500
389,1350
390,1050
391,975
392,1125
393,1200
394,1350
395,1350
396,1725
397,525
398,1650
399,1725
400,825
401,1050
402,1800
403,3000
404,3600
405,2775
406,2025
407,825
408,825
409,1800
410,450
411,975
412,2175
413,2100
414,1125
415,2250
416,3975
417,675
418,3000
419,1350
420,2625
421,1800
422,900
423,2175
424,2175
425,1500
426,2025
427,3225
428,1875
429,975
430,1950
431,2025
432,1500
433,1725
434,2175
435,1425
436,1650
437,825
438,525
439,1275
440,450
441,900
442,900
443,825
444,2325
445,2175
446,1425
447,2325
448,675
449,525
450,1050
451,750
452,975
453,1875
454,1350
455,2700
456,3600
457,6075
458,2775
459,2025
460,1425
461,2625
462,975
463,2925
464,600
465,1125
466,1275
467,900
468,1050
469,2100
470,525
471,2100
472,2925
473,2175
474,750
475,750
476,1350
477,1800
478,1350
479,825
480,825
481,2475
482,2550
483,2400
484,3300
485,1125
486,1350
487,1125
488,1800
489,1950
490,1875
491,1425
492,1725
493,1200
494,750
495,525
496,300
497,450
498,750
499,4725
500,825
501,600
502,675
503,750
504,5700
505,7650
506,4725
507,2175
508,1200
509,1725
510,1725
511,2475
512,1275
513,2925
514,2175
515,1500
516,2100
517,1875
518,1950
519,1200
520,2100
521,4500
522,3000
523,1950
524,2100
525,1575
526,1350
527,1725
528,2475
529,1125
530,1875
531,600
532,1050
533,900
534,1500
535,1500
536,525
537,825
538,3450
539,1425
540,2625
541,1875
542,2775
543,1350
544,1575
545,1650
546,975
547,1350
548,1350
549,375
550,225
551,300
552,1125
553,975
554,1650
555,1875
556,1275
557,1725
558,1650
559,1875
560,1350
561,2700
562,1275
563,1350
564,1650
565,2625
566,3600
567,3600
568,2475
569,825
570,675
571,2100
572,3075
573,3975
574,3450
575,1275
576,2025
577,1500
578,2625
579,3225
580,3300
581,1725
582,3075
583,750
584,3525
585,3975
586,825
587,2025
588,1650
589,1950
590,5325
591,1800
592,1725
593,1200
594,1275
595,1875
596,1425
597,1575
598,2625
599,1350
600,1575
601,2175
602,825
603,1500
604,1050
605,975
606,1500
607,1800
608,2400
609,2400
610,2175
611,5925
612,3000
613,2700
614,1725
615,3975
616,1500
617,1725
618,1125
619,1500
620,975
621,1050
622,1800
623,750
624,1200
625,3675
626,2475
627,1800
628,2025
629,2400
630,975
631,2175
632,1425
633,2475
634,1575
635,1800
636,2550
637,3375
638,1650
639,2025
640,2775
641,2550
642,2325
643,825
644,1575
645,1800
646,1800
647,2400
648,2775
649,825
650,2250
651,2100
652,1575
653,2400
654,2250
655,1950
656,1800
657,2850
658,3150
659,1875
660,1425
661,1425
662,975
663,1875
664,2625
665,1500
666,1425
667,1275
668,1050
669,1125
670,2100
671,7650
672,4650
673,4650
674,3075
675,4500
676,4650
677,4350
678,3750
679,6975
680,2400
681,1650
682,1650
683,2475
684,2850
685,1875
686,1050
687,1800
688,1275
689,1200
690,1725
691,1800
692,1575
693,1275
694,1275
695,1575
696,2400
697,1350
698,1650
699,3750
700,1950
701,1275
702,1500
703,2175
704,1875
705,2700
706,1875
707,1800
708,1650
709,2850
710,3225
711,4725
712,900
713,2625
714,1575
715,3300
716,2625
717,2100
718,6825
719,3900
720,2850
721,2400
722,1650
723,1950
724,1875
725,3825
726,1875
727,1200
728,2100
729,2400
730,1950
731,4575
732,1950
733,1425
734,3075
735,3975
736,2025
737,1650
738,1650
739,2850
740,3000
741,1275
742,2850
743,3150
744,2325
745,975
746,1650
747,825
748,2700
749,2400
750,1875
751,1800
752,1950
753,1575
754,1950
755,2850
756,2775
757,2025
758,1125
759,1425
760,1200
761,1950
762,750
763,1125
764,3300
765,5025
766,4275
767,3150
768,1275
769,2025
770,1500
771,2250
772,3300
773,1725
774,2250
775,2250
776,1950
777,2100
778,1500
779,1725
780,2175
781,2850
782,2025
783,975
784,1350
785,1125
786,1500
787,2250
788,1275
789,1500
790,1575
791,2775
792,2850
793,1950
794,2700
795,3300
796,1800
797,4275
798,3300
799,750
800,2100
801,1650
802,2025
803,1650
804,2400
805,1875
806,525
807,825
808,1350
809,1275
810,1275
811,1800
812,2250
813,1800
814,1350
815,975
816,1350
817,1350
818,2325
819,1875
820,2025
821,2250
822,975
823,750
824,975
825,825
826,1725
827,1575
828,1800
829,3675
830,3075
831,1425
832,1125
833,3975
834,3825
835,2250
836,1575
837,1425
838,1950
839,3375
840,3375
841,2775
842,2700
843,2475
844,2400
845,3450
846,1425
847,1500
848,3675
849,1725
850,1350
851,1200
852,2775
853,1275
854,1350
855,1350
856,1500
857,2550
858,2325
859,1125
860,1425
861,1875
862,900
863,2400
864,2550
865,4575
866,3825
867,3375
868,6150
869,5400
870,6075
871,2550
872,1950
873,2475
874,2550
875,2850
876,3300
877,1425
878,1350
879,2100
880,900
881,1650
882,3975
883,1650
884,1575
885,4125
886,2250
887,1950
888,3225
889,3825
890,7425
891,3450
892,2625
893,3300
894,2100
895,1800
896,3300
897,1500
898,2025
899,2175
900,1725
901,1650
902,1125
903,1350
904,1050
905,4425
906,1500
907,2025
908,975
909,4275
910,5925
911,4350
912,3225
913,2475
914,2625
915,1275
916,1725
917,900
918,2550
919,1275
920,1875
921,1275
922,600
923,825
924,1500
925,2700
926,2850
927,2175
928,6075
929,3675
930,2175
931,3375
932,1500
933,1350
934,1050
935,375
936,675
937,900
938,1200
939,5325
940,1275
941,2400
942,2625
943,1950
944,1500
945,1950
946,1950
947,1425
948,2025
949,2100
950,1650
951,1425
952,2175
953,3975
954,4875
955,2175
956,1650
957,2700
958,3150
959,1050
960,1200
961,3525
962,2100
963,1350
964,2100
965,1200
966,1275
967,2700
968,3225
969,2700
970,1200
971,1875
972,2250
973,3825
974,5175
975,4425
976,3525
977,1050
978,750
979,1575
980,2400
981,2400
