time,value
0,315
1,333
2,342
3,360
4,378
5,396
6,405
7,423
8,441
9,450
10,468
11,486
12,500
13,513
14,531
15,545
16,558
17,576
18,590
19,608
20,621
21,635
22,653
23,666
24,680
25,698
26,716
27,725
28,743
29,761
30,770
31,788
32,806
33,824
34,833
35,851
36,869
37,896
38,923
39,950
40,981
41,1008
42,1035
43,1062
44,1094
45,1125
46,1152
47,1184
48,1211
49,1238
50,1265
51,1296
52,1323
53,1350
54,1377
55,1409
56,1440
57,1467
58,1499
59,1526
60,1553
61,1580
62,1611
63,1638
64,1665
65,1692
66,1728
67,1755
68,1782
69,1814
70,1841
71,1868
72,1895
73,1931
74,1958
75,1994
76,2025
77,2052
78,2088
79,2120
80,2151
81,2183
82,2219
83,2246
84,2277
85,2313
86,2340
87,2376
88,2408
89,2435
90,2471
91,2502
92,2534
93,2565
94,2601
95,2628
96,2660
97,2696
98,2723
99,2759
100,2790
101,2817
102,2853
103,2880
104,2916
105,2948
106,2975
107,3011
108,3042
109,3060
110,3083
111,3101
112,3123
113,3141
114,3164
115,3186
116,3200
117,3222
118,3240
119,3263
120,3281
121,3303
122,3321
123,3344
124,3357
125,3380
126,3398
127,3420
128,3443
129,3461
130,3483
131,3501
132,3524
133,3537
134,3560
135,3578
136,3600
137,3618
138,3641
139,3659
140,3681
141,3695
142,3717
143,3740
144,3758
145,3758
146,3758
147,3758
148,3758
149,3758
150,3758
151,3758
152,3758
153,3758
154,3758
155,3758
156,3758
157,3758
158,3758
159,3758
160,3758
161,3758
162,3758
163,3758
164,3758
165,3758
166,3758
167,3758
168,3758
169,3758
170,3758
171,3758
172,3758
173,3758
174,3758
175,3758
176,3758
177,3758
178,3758
179,3758
180,3758
181,3740
182,3726
183,3708
184,3690
185,3672
186,3659
187,3641
188,3627
189,3614
190,3596
191,3578
192,3560
193,3546
194,3528
195,3510
196,3492
197,3479
198,3461
199,3443
200,3425
201,3411
202,3393
203,3375
204,3357
205,3344
206,3326
207,3312
208,3299
209,3281
210,3263
211,3245
212,3231
213,3213
214,3195
215,3177
216,3164
217,3141
218,3119
219,3087
220,3065
221,3042
222,3020
223,2997
224,2970
225,2948
226,2925
227,2903
228,2876
229,2853
230,2831
231,2808
232,2786
233,2759
234,2736
235,2714
236,2691
237,2669
238,2637
239,2615
240,2592
241,2570
242,2547
243,2520
244,2498
245,2475
246,2453
247,2426
248,2403
249,2381
250,2358
251,2336
252,2309
253,2286
254,2268
255,2246
256,2223
257,2201
258,2178
259,2156
260,2133
261,2111
262,2088
263,2066
264,2043
265,2021
266,1998
267,1976
268,1953
269,1931
270,1908
271,1886
272,1863
273,1845
274,1814
275,1778
276,1751
277,1715
278,1688
279,1661
280,1625
281,1598
282,1571
283,1544
284,1512
285,1490
286,1463
287,1436
288,1413
289,1386
290,1364
291,1341
292,1319
293,1296
294,1274
295,1251
296,1229
297,1206
298,1188
299,1166
300,1148
301,1125
302,1107
303,1094
304,1094
305,1094
306,1094
307,1094
308,1094
309,1094
310,1094
311,1094
312,1098
313,1098
314,1098
315,1098
316,1098
317,1098
318,1098
319,1098
320,1098
321,1098
322,1103
323,1103
324,1103
325,1103
326,1103
327,1103
328,1103
329,1103
330,1103
331,1103
332,1305
333,1305
334,1305
335,1310
336,1310
337,1310
338,1319
339,1319
340,1323
341,1323
342,1328
343,1328
344,1332
345,1341
346,1346
347,1350
348,1355
349,1364
350,1368
351,1377
352,1386
353,1391
354,1400
355,1409
356,1418
357,1422
358,1436
359,1445
360,1458
361,1467
362,1481
363,1490
364,1503
365,1512
366,1526
367,1535
368,1553
369,1566
370,1580
371,1593
372,1611
373,1620
374,1638
375,1656
376,1670
377,1688
378,1706
379,1724
380,1737
381,1755
382,1773
383,1796
384,1814
385,1827
386,1850
387,1872
388,1890
389,1913
390,1935
391,1958
392,1976
393,1998
394,2021
395,2048
396,2070
397,2093
398,2115
399,2142
400,2165
401,2187
402,2219
403,2246
404,2268
405,2295
406,2322
407,2354
408,2381
409,2408
410,2435
411,2466
412,2493
413,2520
414,2556
415,2583
416,2610
417,2646
418,2678
419,2705
420,2741
421,2772
422,2808
423,2835
424,2871
425,2907
426,2943
427,2975
428,3011
429,3042
430,3083
431,3119
432,3150
433,3186
434,3222
435,3258
436,3290
437,3326
438,3348
439,3371
440,3393
441,3416
442,3438
443,3461
444,3479
445,3501
446,3524
447,3546
448,3569
449,3591
450,3614
451,3636
452,3659
453,3672
454,3695
455,3717
456,3740
457,3762
458,3785
459,3807
460,3830
461,3852
462,3870
463,3893
464,3915
465,3938
466,3960
467,3983
468,4005
469,4028
470,4046
471,4068
472,4091
473,4113
474,4113
475,4113
476,4113
477,4113
478,4113
479,4113
480,4113
481,4113
482,4113
483,4113
484,4113
485,4113
486,4113
487,4113
488,4113
489,4113
490,4113
491,4113
492,4113
493,4113
494,4113
495,4113
496,4113
497,4113
498,4113
499,4113
500,4113
501,4113
502,4113
503,4113
504,4113
505,4113
506,4113
507,4113
508,4113
509,4113
510,4095
511,4077
512,4055
513,4041
514,4023
515,4005
516,3983
517,3965
518,3951
519,3933
520,3915
521,3893
522,3875
523,3861
524,3843
525,3821
526,3803
527,3785
528,3771
529,3749
530,3731
531,3713
532,3695
533,3672
534,3659
535,3641
536,3623
537,3600
538,3582
539,3569
540,3551
541,3528
542,3510
543,3492
544,3479
545,3461
546,3434
547,3402
548,3380
549,3353
550,3326
551,3303
552,3276
553,3254
554,3222
555,3195
556,3173
557,3146
558,3119
559,3096
560,3065
561,3042
562,3015
563,2988
564,2966
565,2939
566,2907
567,2885
568,2858
569,2831
570,2808
571,2781
572,2759
573,2727
574,2700
575,2678
576,2651
577,2624
578,2601
579,2570
580,2547
581,2520
582,2498
583,2471
584,2448
585,2426
586,2399
587,2376
588,2354
589,2322
590,2300
591,2277
592,2250
593,2228
594,2205
595,2178
596,2156
597,2133
598,2106
599,2084
600,2061
601,2030
602,2007
603,1985
604,1958
605,1935
606,1913
607,1886
608,1863
609,1841
610,1818
611,1796
612,1773
613,1755
614,1733
615,1710
616,1692
617,1670
618,1656
619,1634
620,1616
621,1593
622,1575
623,1557
624,1535
625,1521
626,1503
627,1485
628,1467
629,1454
630,1436
631,1418
632,1400
633,1386
634,1373
635,1355
636,1341
