time,value
0,140
1,148
2,152
3,160
4,168
5,176
6,180
7,188
8,196
9,200
10,208
11,216
12,222
13,228
14,236
15,242
16,248
17,256
18,262
19,270
20,276
21,282
22,290
23,296
24,302
25,310
26,318
27,322
28,330
29,338
30,342
31,350
32,358
33,366
34,370
35,378
36,386
37,398
38,410
39,422
40,436
41,448
42,460
43,472
44,486
45,500
46,512
47,526
48,538
49,550
50,562
51,576
52,588
53,600
54,612
55,626
56,640
57,652
58,666
59,678
60,690
61,702
62,716
63,728
64,740
65,752
66,768
67,780
68,792
69,806
70,818
71,830
72,842
73,858
74,870
75,886
76,900
77,912
78,928
79,942
80,956
81,970
82,986
83,998
84,1012
85,1028
86,1040
87,1056
88,1070
89,1082
90,1098
91,1112
92,1126
93,1140
94,1156
95,1168
96,1182
97,1198
98,1210
99,1226
100,1240
101,1252
102,1268
103,1280
104,1296
105,1310
106,1322
107,1338
108,1352
109,1360
110,1370
111,1378
112,1388
113,1396
114,1406
115,1416
116,1422
117,1432
118,1440
119,1450
120,1458
121,1468
122,1476
123,1486
124,1492
125,1502
126,1510
127,1520
128,1530
129,1538
130,1548
131,1556
132,1566
133,1572
134,1582
135,1590
136,1600
137,1608
138,1618
139,1626
140,1636
141,1642
142,1652
143,1662
144,1670
145,1670
146,1670
147,1670
148,1670
149,1670
150,1670
151,1670
152,1670
153,1670
154,1670
155,1670
156,1670
157,1670
158,1670
159,1670
160,1670
161,1670
162,1670
163,1670
164,1670
165,1670
166,1670
167,1670
168,1670
169,1670
170,1670
171,1670
172,1670
173,1670
174,1670
175,1670
176,1670
177,1670
178,1670
179,1670
180,1670
181,1662
182,1656
183,1648
184,1640
185,1632
186,1626
187,1618
188,1612
189,1606
190,1598
191,1590
192,1582
193,1576
194,1568
195,1560
196,1552
197,1546
198,1538
199,1530
200,1522
201,1516
202,1508
203,1500
204,1492
205,1486
206,1478
207,1472
208,1466
209,1458
210,1450
211,1442
212,1436
213,1428
214,1420
215,1412
216,1406
217,1396
218,1386
219,1372
220,1362
221,1352
222,1342
223,1332
224,1320
225,1310
226,1300
227,1290
228,1278
229,1268
230,1258
231,1248
232,1238
233,1226
234,1216
235,1206
236,1196
237,1186
238,1172
239,1162
240,1152
241,1142
242,1132
243,1120
244,1110
245,1100
246,1090
247,1078
248,1068
249,1058
250,1048
251,1038
252,1026
253,1016
254,1008
255,998
256,988
257,978
258,968
259,958
260,948
261,938
262,928
263,918
264,908
265,898
266,888
267,878
268,868
269,858
270,848
271,838
272,828
273,820
274,806
275,790
276,778
277,762
278,750
279,738
280,722
281,710
282,698
283,686
284,672
285,662
286,650
287,638
288,628
289,616
290,606
291,596
292,586
293,576
294,566
295,556
296,546
297,536
298,528
299,518
300,510
301,500
302,492
303,486
304,486
305,486
306,486
307,486
308,486
309,486
310,486
311,486
312,488
313,488
314,488
315,488
316,488
317,488
318,488
319,488
320,488
321,488
322,490
323,490
324,490
325,490
326,490
327,490
328,490
329,490
330,490
331,490
332,580
333,580
334,580
335,582
336,582
337,582
338,586
339,586
340,588
341,588
342,590
343,590
344,592
345,596
346,598
347,600
348,602
349,606
350,608
351,612
352,616
353,618
354,622
355,626
356,630
357,632
358,638
359,642
360,648
361,652
362,658
363,662
364,668
365,672
366,678
367,682
368,690
369,696
370,702
371,708
372,716
373,720
374,728
375,736
376,742
377,750
378,758
379,766
380,772
381,780
382,788
383,798
384,806
385,812
386,822
387,832
388,840
389,850
390,860
391,870
392,878
393,888
394,898
395,910
396,920
397,930
398,940
399,952
400,962
401,972
402,986
403,998
404,1008
405,1020
406,1032
407,1046
408,1058
409,1070
410,1082
411,1096
412,1108
413,1120
414,1136
415,1148
416,1160
417,1176
418,1190
419,1202
420,1218
421,1232
422,1248
423,1260
424,1276
425,1292
426,1308
427,1322
428,1338
429,1352
430,1370
431,1386
432,1400
433,1416
434,1432
435,1448
436,1462
437,1478
438,1488
439,1498
440,1508
441,1518
442,1528
443,1538
444,1546
445,1556
446,1566
447,1576
448,1586
449,1596
450,1606
451,1616
452,1626
453,1632
454,1642
455,1652
456,1662
457,1672
458,1682
459,1692
460,1702
461,1712
462,1720
463,1730
464,1740
465,1750
466,1760
467,1770
468,1780
469,1790
470,1798
471,1808
472,1818
473,1828
474,1828
475,1828
476,1828
477,1828
478,1828
479,1828
480,1828
481,1828
482,1828
483,1828
484,1828
485,1828
486,1828
487,1828
488,1828
489,1828
490,1828
491,1828
492,1828
493,1828
494,1828
495,1828
496,1828
497,1828
498,1828
499,1828
500,1828
501,1828
502,1828
503,1828
504,1828
505,1828
506,1828
507,1828
508,1828
509,1828
510,1820
511,1812
512,1802
513,1796
514,1788
515,1780
516,1770
517,1762
518,1756
519,1748
520,1740
521,1730
522,1722
523,1716
524,1708
525,1698
526,1690
527,1682
528,1676
529,1666
530,1658
531,1650
532,1642
533,1632
534,1626
535,1618
536,1610
537,1600
538,1592
539,1586
540,1578
541,1568
542,1560
543,1552
544,1546
545,1538
546,1526
547,1512
548,1502
549,1490
550,1478
551,1468
552,1456
553,1446
554,1432
555,1420
556,1410
557,1398
558,1386
559,1376
560,1362
561,1352
562,1340
563,1328
564,1318
565,1306
566,1292
567,1282
568,1270
569,1258
570,1248
571,1236
572,1226
573,1212
574,1200
575,1190
576,1178
577,1166
578,1156
579,1142
580,1132
581,1120
582,1110
583,1098
584,1088
585,1078
586,1066
587,1056
588,1046
589,1032
590,1022
591,1012
592,1000
593,990
594,980
595,968
596,958
597,948
598,936
599,926
600,916
601,902
602,892
603,882
604,870
605,860
606,850
607,838
608,828
609,818
610,808
611,798
612,788
613,780
614,770
615,760
616,752
617,742
618,736
619,726
620,718
621,708
622,700
623,692
624,682
625,676
626,668
627,660
628,652
629,646
630,638
631,630
632,622
633,616
634,610
635,602
636,596
637,588
638,582
639,576
640,570
641,562
642,558
643,552
644,546
645,540
646,536
647,530
648,522
649,518
650,512
651,508
652,502
653,498
654,496
655,490
656,486
657,480
658,478
659,472
660,468
661,466
662,460
663,458
664,452
665,450
666,448
667,446
668,440
669,438
670,436
671,432
672,430
673,428
674,426
675,422
676,420
677,418
678,418
679,416
680,412
681,412
682,410
683,410
684,408
685,350
686,348
