time,value
0,35
1,37
2,38
3,40
4,42
5,44
6,45
7,47
8,49
9,50
10,52
11,54
12,56
13,57
14,59
15,61
16,62
17,64
18,66
19,68
20,69
21,71
22,73
23,74
24,76
25,78
26,80
27,81
28,83
29,85
30,86
31,88
32,90
33,92
34,93
35,95
36,97
37,100
38,103
39,106
40,109
41,112
42,115
43,118
44,122
45,125
46,128
47,132
48,135
49,138
50,141
51,144
52,147
53,150
54,153
55,157
56,160
57,163
58,167
59,170
60,173
61,176
62,179
63,182
64,185
65,188
66,192
67,195
68,198
69,202
70,205
71,208
72,211
73,215
74,218
75,222
76,225
77,228
78,232
79,236
80,239
81,243
82,247
83,250
84,253
85,257
86,260
87,264
88,268
89,271
90,275
91,278
92,282
93,285
94,289
95,292
96,296
97,300
98,303
99,307
100,310
101,313
102,317
103,320
104,324
105,328
106,331
107,335
108,338
109,340
110,343
111,345
112,347
113,349
114,352
115,354
116,356
117,358
118,360
119,363
120,365
121,367
122,369
123,372
124,373
125,376
126,378
127,380
128,383
129,385
130,387
131,389
132,392
133,393
134,396
135,398
136,400
137,402
138,405
139,407
140,409
141,411
142,413
143,416
144,418
145,418
146,418
147,418
148,418
149,418
150,418
151,418
152,418
153,418
154,418
155,418
156,418
157,418
158,418
159,418
160,418
161,418
162,418
163,418
164,418
165,418
166,418
167,418
168,418
169,418
170,418
171,418
172,418
173,418
174,418
175,418
176,418
177,418
178,418
179,418
180,418
181,416
182,414
183,412
184,410
185,408
186,407
187,405
188,403
189,402
190,400
191,398
192,396
193,394
194,392
195,390
196,388
197,387
198,385
199,383
200,381
201,379
202,377
203,375
204,373
205,372
206,370
207,368
208,367
209,365
210,363
211,361
212,359
213,357
214,355
215,353
216,352
217,349
218,347
219,343
220,341
221,338
222,336
223,333
224,330
225,328
226,325
227,323
228,320
229,317
230,315
231,312
232,310
233,307
234,304
235,302
236,299
237,297
238,293
239,291
240,288
241,286
242,283
243,280
244,278
245,275
246,273
247,270
248,267
249,265
250,262
251,260
252,257
253,254
254,252
255,250
256,247
257,245
258,242
259,240
260,237
261,235
262,232
263,230
264,227
265,225
266,222
267,220
268,217
269,215
270,212
271,210
272,207
273,205
274,202
275,198
276,195
277,191
278,188
279,185
280,181
281,178
282,175
283,172
284,168
285,166
286,163
287,160
288,157
289,154
290,152
291,149
292,147
293,144
294,142
295,139
296,137
297,134
298,132
299,130
300,128
301,125
302,123
303,122
304,122
305,122
306,122
307,122
308,122
309,122
310,122
311,122
312,122
313,122
314,122
315,122
316,122
317,122
318,122
319,122
320,122
321,122
322,123
323,123
324,123
325,123
326,123
327,123
328,123
329,123
330,123
331,123
332,145
333,145
334,145
335,146
336,146
337,146
338,147
339,147
340,147
341,147
342,148
343,148
344,148
345,149
346,150
347,150
348,151
349,152
350,152
351,153
352,154
353,155
354,156
355,157
356,158
357,158
358,160
359,161
360,162
361,163
362,165
363,166
364,167
365,168
366,170
367,171
368,173
369,174
370,176
371,177
372,179
373,180
374,182
375,184
376,186
377,188
378,190
379,192
380,193
381,195
382,197
383,200
384,202
385,203
386,206
387,208
388,210
389,213
390,215
391,218
392,220
393,222
394,225
395,228
396,230
397,233
398,235
399,238
400,241
401,243
402,247
403,250
404,252
405,255
406,258
407,262
408,265
409,268
410,271
411,274
412,277
413,280
414,284
415,287
416,290
417,294
418,298
419,301
420,305
421,308
422,312
423,315
424,319
425,323
426,327
427,331
428,335
429,338
430,343
431,347
432,350
433,354
434,358
435,362
436,366
437,370
438,372
439,375
440,377
441,380
442,382
443,385
444,387
445,389
446,392
447,394
448,397
449,399
450,402
451,404
452,407
453,408
454,411
455,413
456,416
457,418
458,421
459,423
460,426
461,428
462,430
463,433
464,435
465,438
466,440
467,443
468,445
469,448
470,450
471,452
472,455
473,457
474,457
475,457
476,457
477,457
478,457
479,457
480,457
481,457
482,457
483,457
484,457
485,457
486,457
487,457
488,457
489,457
490,457
491,457
492,457
493,457
494,457
495,457
496,457
497,457
498,457
499,457
500,457
501,457
502,457
503,457
504,457
505,457
506,457
507,457
508,457
509,457
510,455
511,453
512,451
513,449
514,447
515,445
516,443
517,441
518,439
519,437
520,435
521,433
522,431
523,429
524,427
525,425
526,423
527,421
528,419
529,417
530,415
531,413
532,411
533,408
534,407
535,405
536,403
537,400
538,398
539,397
540,395
541,392
542,390
543,388
544,387
545,385
546,382
547,378
548,376
549,373
550,370
551,367
552,364
553,362
554,358
555,355
556,353
557,350
558,347
559,344
560,341
561,338
562,335
563,332
564,330
565,327
566,323
567,321
568,318
569,315
570,312
571,309
572,307
573,303
574,300
575,298
576,295
577,292
578,289
579,286
580,283
581,280
582,278
583,275
584,272
585,270
586,267
587,264
588,262
589,258
590,256
591,253
592,250
593,248
594,245
595,242
596,240
597,237
598,234
599,232
600,229
601,226
602,223
603,221
604,218
605,215
606,213
607,210
608,207
609,205
610,202
611,200
